Serial,Event,&quot;Region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
882,DROUGHT,OBOCK,2008/0/0,0,0,0
881,DROUGHT,OBOCK,2010/0/0,0,0,0
880,DROUGHT,OBOCK,2011/5/0,0,0,0
879,FLOOD,OBOCK,2006/12/0,0,0,0
878,FLOOD,OBOCK,2011/0/0,0,0,0
877,FLOOD,OBOCK,2011/2/0,0,0,0
876,FLOOD,OBOCK,2011/2/0,0,0,0
875,FLOOD,OBOCK,2011/2/0,0,0,0
874,FLOOD,OBOCK,2010/0/0,0,0,0
873,foudre,OBOCK,2009/12/0,0,0,0
872,foudre,OBOCK,2011/8/0,0,0,0
871,foudre,OBOCK,2011/0/0,5,0,0
870,foudre,OBOCK,2011/3/0,6,0,0
869,foudre,OBOCK,2011/8/0,0,0,0
868,foudre,OBOCK,2005/0/0,0,0,0
867,foudre,OBOCK,2009/0/0,0,0,0
866,STORM,OBOCK,2011/7/0,0,0,0
865,STORM,OBOCK,2011/0/0,0,0,0
864,EXPLOSION,OBOCK,1994/0/0,0,0,0
863,EXPLOSION,OBOCK,1992/0/0,1,0,0
862,EXPLOSION,OBOCK,1991/0/0,0,0,0
860,foudre,OBOCK,2009/9/0,0,0,0
859,DROUGHT,OBOCK,2010/8/0,0,3,0
857,STORM,OBOCK,2011/4/0,0,0,0
855,FLOOD,OBOCK,2005/2/0,0,0,0
854,DROUGHT,OBOCK,2009/0/0,0,0,0
853,DROUGHT,OBOCK,2010/0/0,0,0,0
852,DROUGHT,OBOCK,2010/6/0,0,0,0
851,DROUGHT,OBOCK,2011/7/0,0,0,0
850,STORM,OBOCK,2011/8/0,0,0,0
847,STORM,OBOCK,28/07/2011,0,0,0
846,foudre,OBOCK,2011/5/0,0,0,0
845,DROUGHT,OBOCK,2008/7/0,0,0,0
844,DROUGHT,OBOCK,2005/0/0,0,0,0
843,EPIDEMIC,OBOCK,2008/0/0,0,0,0
842,EPIDEMIC,OBOCK,2009/7/0,0,0,0
841,EPIDEMIC,OBOCK,2011/0/0,0,0,0
839,FLOOD,OBOCK,2009/9/0,0,0,0
838,foudre,OBOCK,2010/9/0,0,0,0
837,Naufrage,OBOCK,2005/0/0,0,0,0
836,EPIDEMIC,OBOCK,2011/7/0,0,0,0
835,Naufrage,OBOCK,2010/0/0,0,0,0
832,Naufrage,OBOCK,2000/0/0,0,0,0
824,EXPLOSION,OBOCK,1999/8/0,1,0,0
823,EXPLOSION,OBOCK,1999/8/0,3,0,0
822,EPIDEMIC,OBOCK,1999/0/0,5,0,0
821,STORM,OBOCK,2010/0/0,1,0,0
820,foudre,OBOCK,2009/9/0,0,0,0
819,foudre,OBOCK,2008/0/0,0,0,0
818,foudre,OBOCK,2010/0/0,1,0,0
816,foudre,OBOCK,2011/7/0,2,0,0
815,foudre,OBOCK,2011/0/0,0,0,0
814,DROUGHT,OBOCK,2011/7/0,0,0,0
813,DROUGHT,OBOCK,2006/0/0,0,0,0
812,DROUGHT,OBOCK,2005/0/0,0,0,0
810,DROUGHT,OBOCK,2010/0/0,0,0,0
809,DROUGHT,OBOCK,2004/0/0,0,0,0
808,DROUGHT,OBOCK,2005/0/0,0,0,0
807,Naufrage,OBOCK,2011/0/0,0,0,0
806,foudre,OBOCK,2011/8/0,0,0,0
805,foudre,OBOCK,14/08/2011,1,0,0
804,foudre,OBOCK,15/08/2011,3,0,0
802,STORM,OBOCK,29/08/2011,0,0,0
801,STORM,OBOCK,2010/8/0,0,0,0
800,ACCIDENT,DIKHIL,11/11/2011,0,0,0
799,ACCIDENT,DIKHIL,02/11/2011,0,0,0
798,ACCIDENT,DIKHIL,01/11/2011,0,0,0
797,EPIDEMIC,DIKHIL,10/11/2011,0,15,0
796,EPIDEMIC,DIKHIL,18/10/2011,0,0,0
795,BIOLOGICAL,DIKHIL,15/10/2011,0,0,0
794,ACCIDENT,DIKHIL,02/10/2011,0,0,0
793,ACCIDENT,DIKHIL,22/09/2011,0,0,0
792,foudre,DIKHIL,01/09/2011,0,0,0
791,EPIDEMIC,DIKHIL,10/08/2011,0,0,0
788,ACCIDENT,DIKHIL,11/07/2011,0,0,0
786,ACCIDENT,DIKHIL,30/06/2011,0,0,0
785,EPIDEMIC,DIKHIL,14/06/2011,0,20,0
784,foudre,DIKHIL,18/05/2011,0,0,0
783,BIOLOGICAL,DIKHIL,08/04/2011,0,0,0
782,ACCIDENT,DIKHIL,02/04/2011,0,0,0
780,ACCIDENT,DIKHIL,19/01/2011,0,0,0
779,STORM,DIKHIL,1986/0/0,0,0,0
778,EPIDEMIC,DIKHIL,1987/0/0,0,33,0
776,FLOOD,DIKHIL,22/09/1990,0,0,0
775,FLOOD,DIKHIL,17/07/1990,0,0,0
774,foudre,DIKHIL,1991/5/0,0,0,0
773,STORM,DIKHIL,1991/0/0,0,0,0
772,FLOOD,DIKHIL,1991/0/0,0,0,0
769,ACCIDENT,DIKHIL,25/11/1992,0,0,0
768,ACCIDENT,DIKHIL,09/07/1993,0,0,0
767,EPIDEMIC,DIKHIL,30/09/1994,0,16,0
766,PLUIES EXTREME,DIKHIL,19/05/1994,0,0,0
765,ACCIDENT,DIKHIL,05/11/1995,0,0,0
763,FLOOD,DIKHIL,16/01/1995,0,0,0
762,FLOOD,DIKHIL,16/01/1995,0,0,0
761,FLOOD,DIKHIL,13/12/1996,0,0,0
760,ACCIDENT,DIKHIL,02/10/1996,0,0,0
759,LANDSLIDE,DIKHIL,13/09/1996,0,0,0
758,NOYADE,DIKHIL,12/05/1996,0,0,0
757,EPIDEMIC,DIKHIL,17/04/1997,0,0,0
756,foudre,DIKHIL,23/02/1997,0,0,0
754,CONTAMINATION,DIKHIL,18/11/1997,0,0,0
753,ACCIDENT,DIKHIL,22/10/1997,0,0,0
752,DROUGHT,DIKHIL,1997/0/0,0,2000,0
750,FLOOD,DIKHIL,15/08/1997,0,0,0
749,DROUGHT,DIKHIL,1997/0/0,0,200,0
747,STORM,DIKHIL,31/07/1999,0,0,0
746,ACCIDENT,DIKHIL,29/04/1999,0,0,0
745,EPIDEMIC,DIKHIL,15/02/1999,0,40,0
744,ACCIDENT,DIKHIL,09/02/2000,0,0,0
743,DROUGHT,DIKHIL,23/06/2000,0,300,0
742,DROUGHT,DIKHIL,02/07/2000,0,250,0
738,foudre,DIKHIL,24/08/2000,0,0,0
737,EPIDEMIC,DIKHIL,26/08/2000,0,20,0
736,ACCIDENT,DIKHIL,30/10/2000,0,0,0
735,ACCIDENT,DIKHIL,09/07/2001,0,0,0
734,ACCIDENT,DIKHIL,25/07/2001,0,0,0
731,ACCIDENT,DIKHIL,04/06/2003,0,0,0
729,CONTAMINATION,DIKHIL,21/12/2003,0,0,0
728,FLOOD,DIKHIL,20/08/2003,0,0,0
727,FLOOD,DIKHIL,18/08/2003,0,0,0
726,CONTAMINATION,DIKHIL,15/08/2003,0,0,0
723,EXPLOSION,DIKHIL,09/09/2004,0,0,0
722,DROUGHT,DIKHIL,11/08/2004,0,37,0
721,DROUGHT,DIKHIL,11/08/2004,0,190,0
720,DROUGHT,DIKHIL,11/08/2004,0,730,0
719,DROUGHT,DIKHIL,11/08/2004,0,270,0
718,DROUGHT,DIKHIL,23/07/2004,0,7,0
717,ACCIDENT,DIKHIL,01/11/2004,0,0,0
714,FLOOD,DIKHIL,03/12/2010,0,0,0
713,FLOOD,DIKHIL,15/11/2010,0,0,0
712,FLOOD,DIKHIL,25/08/2010,0,0,0
710,FLOOD,DIKHIL,25/08/2010,0,0,0
709,FLOOD,DIKHIL,25/08/2010,0,0,0
701,BIOLOGICAL,DIKHIL,09/10/2010,0,0,0
700,ACCIDENT,DIKHIL,03/07/2010,0,0,0
696,ACCIDENT,DIKHIL,05/01/2010,0,0,0
695,ACCIDENT,DIKHIL,06/02/2010,0,0,0
694,ACCIDENT,DIKHIL,26/02/2010,0,0,0
693,NOYADE,DIKHIL,12/04/2010,0,0,0
691,ACCIDENT,DIKHIL,25/04/2009,0,0,0
690,CONTAMINATION,DIKHIL,14/06/2009,0,0,0
689,CONTAMINATION,DIKHIL,01/07/2009,0,0,0
688,LANDSLIDE,DIKHIL,18/07/2009,0,0,0
687,ACCIDENT,DIKHIL,05/12/2005,0,0,0
686,FLOOD,DIKHIL,17/08/2006,0,0,0
684,DROUGHT,DIKHIL,25/08/2008,0,656,0
683,EPIDEMIC,DIKHIL,11/08/2007,48,48,0
682,foudre,DIKHIL,16/09/2009,0,0,0
681,CONTAMINATION,DIKHIL,02/09/2008,0,0,0
680,ACCIDENT,DIKHIL,18/09/2008,0,0,0
679,EPIDEMIC,DIKHIL,11/08/2007,0,0,0
678,EPIDEMIC,DIKHIL,11/08/2007,0,0,0
677,NOYADE,DIKHIL,17/08/2006,0,0,0
676,ACCIDENT,DIKHIL,16/12/2006,0,0,0
675,EPIDEMIC,DIKHIL,08/08/2005,0,77,0
674,FLOOD,DIKHIL,20/04/2006,0,57,0
672,EPIDEMIC,ARTA,2010/12/0,0,14,0
671,EPIDEMIC,ARTA,2007/8/0,0,26,0
670,EPIDEMIC,ARTA,2007/4/0,0,25,0
669,EPIDEMIC,ARTA,2009/8/0,0,13,0
668,EPIDEMIC,ARTA,2011/11/0,0,40,0
667,EPIDEMIC,ARTA,2007/1/0,0,7,0
666,EPIDEMIC,ARTA,2011/1/0,0,15,0
665,EPIDEMIC,ARTA,2011/2/0,0,33,0
664,EPIDEMIC,ARTA,2011/3/0,0,17,0
663,EPIDEMIC,ARTA,2011/4/0,0,21,0
662,EPIDEMIC,ARTA,2011/5/0,0,35,0
661,EPIDEMIC,ARTA,2011/6/0,0,15,0
660,EPIDEMIC,ARTA,2011/7/0,0,16,0
659,EPIDEMIC,ARTA,2011/9/0,0,14,0
658,EPIDEMIC,ARTA,2011/10/0,0,27,0
657,EPIDEMIC,ARTA,2011/11/0,0,35,0
656,EPIDEMIC,ARTA,2011/12/0,0,15,0
655,EPIDEMIC,ARTA,2011/12/0,0,12,0
654,EPIDEMIC,ARTA,2007/10/0,0,27,0
653,EPIDEMIC,ARTA,2007/6/0,0,19,0
652,EPIDEMIC,ARTA,2007/6/0,0,7,0
651,EPIDEMIC,ARTA,2007/2/0,0,13,0
650,EPIDEMIC,ARTA,2007/5/0,0,51,0
649,EPIDEMIC,ARTA,2007/4/0,0,3,0
648,EPIDEMIC,ARTA,2007/3/0,0,10,0
647,EPIDEMIC,ARTA,2007/7/0,0,17,0
646,EPIDEMIC,ARTA,2007/8/0,0,18,0
645,EPIDEMIC,ARTA,2007/9/0,0,14,0
644,EPIDEMIC,ARTA,2007/2/0,0,18,0
643,EPIDEMIC,ARTA,2007/12/0,0,9,0
642,EPIDEMIC,ARTA,2007/9/0,0,24,0
641,EPIDEMIC,ARTA,2007/7/0,0,19,0
640,EPIDEMIC,ARTA,2007/5/0,0,11,0
639,EPIDEMIC,ARTA,2007/12/0,0,27,0
638,EPIDEMIC,ARTA,2007/12/0,0,13,0
637,EPIDEMIC,ARTA,2007/6/0,0,28,0
636,EPIDEMIC,ARTA,2007/1/0,0,55,0
635,EPIDEMIC,ARTA,2007/2/0,0,13,0
634,EPIDEMIC,ARTA,2009/8/0,0,2,0
633,EPIDEMIC,ARTA,2010/11/0,0,9,0
632,EPIDEMIC,ARTA,2007/11/0,0,111,0
631,EPIDEMIC,ARTA,2007/12/0,0,64,0
630,EPIDEMIC,ARTA,2007/10/0,0,94,0
629,EPIDEMIC,ARTA,2010/1/0,0,18,0
628,EPIDEMIC,ARTA,2010/2/0,0,10,0
627,EPIDEMIC,ARTA,2009/10/0,0,21,0
626,EPIDEMIC,ARTA,2009/10/0,0,42,0
625,EPIDEMIC,ARTA,2009/7/0,0,6,0
624,EPIDEMIC,ARTA,2011/8/0,0,13,0
623,EPIDEMIC,ARTA,2010/11/0,0,5,0
622,EPIDEMIC,ARTA,2010/3/0,0,7,0
621,EPIDEMIC,ARTA,2010/5/0,0,12,0
620,EPIDEMIC,ARTA,2010/10/0,0,4,0
619,EPIDEMIC,ARTA,2010/9/0,0,5,0
618,EPIDEMIC,ARTA,2010/2/0,0,22,0
617,EPIDEMIC,ARTA,2009/1/0,0,10,0
616,EPIDEMIC,ARTA,2009/12/0,0,4,0
615,EPIDEMIC,ARTA,2009/10/0,0,3,0
614,EPIDEMIC,ARTA,2011/2/0,0,15,0
613,EPIDEMIC,ARTA,2009/6/0,0,3,0
612,EPIDEMIC,ARTA,2009/10/0,0,42,0
611,EPIDEMIC,ARTA,2011/3/0,0,13,0
610,EPIDEMIC,ARTA,2009/5/0,0,5,0
609,EPIDEMIC,ARTA,2011/3/0,0,14,0
608,EPIDEMIC,ARTA,2009/4/0,0,29,0
607,EPIDEMIC,ARTA,2011/6/0,0,78,0
606,EPIDEMIC,ARTA,2009/11/0,0,9,0
605,EPIDEMIC,ARTA,2011/1/0,0,14,0
604,EPIDEMIC,ARTA,2011/6/0,0,23,0
603,EPIDEMIC,ARTA,2011/10/0,0,14,0
602,EPIDEMIC,ARTA,2011/9/0,0,21,0
601,EPIDEMIC,ARTA,2011/10/0,0,13,0
600,EPIDEMIC,ARTA,2009/5/0,0,23,0
599,EPIDEMIC,ARTA,2011/11/0,0,18,0
598,EPIDEMIC,ARTA,2011/5/0,0,33,0
597,EPIDEMIC,ARTA,2009/9/0,0,18,0
596,EPIDEMIC,ARTA,2009/7/0,0,13,0
595,EPIDEMIC,ARTA,2009/2/0,0,44,0
594,EPIDEMIC,ARTA,2009/11/0,0,7,0
593,EPIDEMIC,ARTA,2009/12/0,0,4,0
592,EPIDEMIC,ARTA,2011/7/0,0,7,0
591,EPIDEMIC,ARTA,2011/8/0,0,32,0
590,EPIDEMIC,ARTA,2009/3/0,0,22,0
589,EPIDEMIC,ARTA,2011/3/0,0,35,0
588,EPIDEMIC,ARTA,2011/1/0,0,5,0
587,EPIDEMIC,ARTA,2009/12/0,0,7,0
586,EPIDEMIC,ARTA,2011/8/0,0,9,0
585,EPIDEMIC,ARTA,2009/1/0,0,24,0
584,EPIDEMIC,ARTA,2009/4/0,0,2,0
583,EPIDEMIC,ARTA,2009/8/0,0,33,0
582,EPIDEMIC,ARTA,2009/9/0,0,51,0
581,EPIDEMIC,ARTA,2011/11/0,0,21,0
580,EPIDEMIC,ARTA,2011/5/0,0,48,0
579,EPIDEMIC,ARTA,2011/10/0,0,50,0
578,EPIDEMIC,ARTA,2011/7/0,0,18,0
577,EPIDEMIC,ARTA,2011/10/0,0,27,0
576,EPIDEMIC,ARTA,2011/2/0,0,13,0
575,EPIDEMIC,ARTA,2011/9/0,0,9,0
574,EPIDEMIC,ARTA,2011/11/0,0,6,0
573,EPIDEMIC,ARTA,2011/9/0,0,4,0
572,EPIDEMIC,ARTA,2009/3/0,0,25,0
571,EPIDEMIC,ARTA,2010/2/0,0,9,0
570,EPIDEMIC,ARTA,2007/3/0,0,27,0
569,EPIDEMIC,ARTA,2007/7/0,0,29,0
568,EPIDEMIC,ARTA,2009/8/0,0,40,0
567,EPIDEMIC,ARTA,2009/6/0,0,13,0
566,EPIDEMIC,ARTA,2009/5/0,0,21,0
565,EPIDEMIC,ARTA,2009/11/0,0,13,0
564,EPIDEMIC,ARTA,2010/2/0,0,7,0
563,EPIDEMIC,ARTA,2010/1/0,0,8,0
562,EPIDEMIC,ARTA,2010/12/0,0,40,0
561,EPIDEMIC,ARTA,2011/3/0,0,49,0
560,EPIDEMIC,ARTA,2010/3/0,0,12,0
559,EPIDEMIC,ARTA,2010/3/0,0,27,0
558,EPIDEMIC,ARTA,2010/4/0,0,23,0
557,EPIDEMIC,ARTA,2010/4/0,0,23,0
556,EPIDEMIC,ARTA,2010/5/0,0,67,0
555,EPIDEMIC,ARTA,2010/9/0,0,46,0
554,EPIDEMIC,ARTA,2010/5/0,0,51,0
553,EPIDEMIC,ARTA,2010/6/0,0,7,0
552,EPIDEMIC,ARTA,2010/6/0,0,26,0
551,EPIDEMIC,ARTA,2010/4/0,0,9,0
550,EPIDEMIC,ARTA,2010/4/0,0,7,0
549,EPIDEMIC,ARTA,2010/3/0,0,7,0
548,EPIDEMIC,ARTA,2010/3/0,0,12,0
547,EPIDEMIC,ARTA,2010/5/0,0,12,0
546,EPIDEMIC,ARTA,2010/5/0,0,32,0
545,EPIDEMIC,ARTA,2010/8/0,0,12,0
544,EPIDEMIC,ARTA,2010/8/0,0,9,0
543,EPIDEMIC,ARTA,2010/7/0,0,14,0
542,EPIDEMIC,ARTA,2010/7/0,0,12,0
541,EPIDEMIC,ARTA,2010/9/0,0,26,0
540,EPIDEMIC,ARTA,2010/10/0,0,30,0
539,EPIDEMIC,ARTA,2010/10/0,0,33,0
538,EPIDEMIC,ARTA,2010/11/0,0,9,0
537,EPIDEMIC,ARTA,2010/11/0,0,11,0
536,EPIDEMIC,ARTA,2010/12/0,0,2,0
535,EPIDEMIC,ARTA,2010/11/0,0,24,0
534,EPIDEMIC,ARTA,2010/11/0,0,17,0
533,EPIDEMIC,ARTA,2010/9/0,0,20,0
532,EPIDEMIC,ARTA,2010/10/0,0,15,0
531,EPIDEMIC,ARTA,2010/10/0,0,15,0
530,EPIDEMIC,ARTA,2010/1/0,0,19,0
529,EPIDEMIC,ARTA,2010/8/0,0,2,0
528,EPIDEMIC,ARTA,2010/4/0,0,1,0
527,EPIDEMIC,ARTA,2010/6/0,0,29,0
526,EPIDEMIC,ARTA,2010/2/0,0,2,0
525,EPIDEMIC,ARTA,2007/10/0,0,94,0
524,EPIDEMIC,ARTA,2007/8/0,0,34,0
523,EPIDEMIC,ARTA,2007/9/0,0,56,0
522,EPIDEMIC,ARTA,2011/12/0,0,13,0
521,EPIDEMIC,ARTA,2011/11/0,0,32,0
520,EPIDEMIC,ARTA,2011/5/0,0,10,0
519,EPIDEMIC,ARTA,2011/4/0,0,4,0
518,EPIDEMIC,ARTA,2011/4/0,0,12,0
517,EPIDEMIC,ARTA,2011/3/0,0,9,0
516,EPIDEMIC,ARTA,2011/2/0,0,10,0
515,EPIDEMIC,ARTA,2011/1/0,0,19,0
514,EPIDEMIC,ARTA,2011/11/0,0,20,0
513,EPIDEMIC,ARTA,2011/11/0,0,16,0
512,EPIDEMIC,ARTA,2011/10/0,0,3,0
511,EPIDEMIC,ARTA,2011/9/0,0,4,0
510,EPIDEMIC,ARTA,2011/9/0,0,6,0
509,EPIDEMIC,ARTA,2011/6/0,0,77,0
508,EPIDEMIC,ARTA,2011/5/0,0,3,0
507,EPIDEMIC,ARTA,2011/4/0,0,12,0
506,EPIDEMIC,ARTA,2010/11/0,0,5,0
505,EPIDEMIC,ARTA,2010/10/0,0,20,0
504,EPIDEMIC,ARTA,2010/9/0,0,6,0
503,EPIDEMIC,ARTA,2010/7/0,0,13,0
502,EPIDEMIC,ARTA,2010/6/0,0,10,0
501,EPIDEMIC,ARTA,2010/4/0,0,3,0
500,EPIDEMIC,ARTA,2010/4/0,0,4,0
499,EPIDEMIC,ARTA,2010/3/0,0,4,0
498,EPIDEMIC,ARTA,2010/2/0,0,2,0
497,EPIDEMIC,ARTA,2010/1/0,0,4,0
496,EPIDEMIC,ARTA,2010/12/0,0,3,0
495,EPIDEMIC,ARTA,2010/11/0,0,25,0
494,EPIDEMIC,ARTA,2010/11/0,0,3,0
493,EPIDEMIC,ARTA,2010/10/0,0,82,0
492,EPIDEMIC,ARTA,2010/7/0,0,7,0
491,EPIDEMIC,ARTA,2010/4/0,0,27,0
490,EPIDEMIC,ARTA,2010/3/0,0,3,0
489,EPIDEMIC,ARTA,2010/2/0,0,1,0
488,EPIDEMIC,ARTA,2010/12/0,0,2,0
487,EPIDEMIC,ARTA,2010/12/0,0,19,0
486,EPIDEMIC,ARTA,2010/11/0,0,26,0
485,EPIDEMIC,ARTA,2010/10/0,0,9,0
484,EPIDEMIC,ARTA,2010/10/0,0,7,0
483,EPIDEMIC,ARTA,2010/9/0,0,30,0
482,EPIDEMIC,ARTA,2010/9/0,0,3,0
481,EPIDEMIC,ARTA,2010/3/0,0,2,0
480,EPIDEMIC,ARTA,2010/4/0,0,1,0
479,EPIDEMIC,ARTA,2010/5/0,0,32,0
478,EPIDEMIC,ARTA,2010/6/0,0,87,0
477,EPIDEMIC,ARTA,2010/7/0,0,87,0
476,EPIDEMIC,ARTA,2009/12/0,0,1,0
475,EPIDEMIC,ARTA,2009/12/0,0,12,0
474,EPIDEMIC,ARTA,2009/11/0,0,3,0
473,EPIDEMIC,ARTA,2009/10/0,0,7,0
472,EPIDEMIC,ARTA,2009/10/0,0,15,0
471,EPIDEMIC,ARTA,2009/3/0,0,2,0
470,EPIDEMIC,ARTA,2009/3/0,0,22,0
469,EPIDEMIC,ARTA,2009/1/0,0,4,0
468,EPIDEMIC,ARTA,2009/1/0,0,32,0
467,EPIDEMIC,ARTA,2009/12/0,0,26,0
466,EPIDEMIC,ARTA,2009/11/0,0,55,0
465,EPIDEMIC,ARTA,2009/10/0,0,83,0
464,EPIDEMIC,ARTA,2009/9/0,0,102,0
463,EPIDEMIC,ARTA,2009/8/0,0,78,0
462,EPIDEMIC,ARTA,2009/7/0,0,72,0
461,EPIDEMIC,ARTA,2009/6/0,0,34,0
460,EPIDEMIC,ARTA,2009/5/0,0,22,0
459,EPIDEMIC,ARTA,2009/4/0,0,20,0
458,EPIDEMIC,ARTA,2009/2/0,0,21,0
457,EPIDEMIC,ARTA,2009/12/0,0,1,0
456,EPIDEMIC,ARTA,2009/12/0,0,25,0
455,EPIDEMIC,ARTA,2009/11/0,0,9,0
454,EPIDEMIC,ARTA,2009/10/0,0,75,0
453,EPIDEMIC,ARTA,2009/9/0,0,78,0
452,EPIDEMIC,ARTA,2009/7/0,0,25,0
451,EPIDEMIC,ARTA,2009/7/0,0,14,0
450,EPIDEMIC,ARTA,2009/6/0,0,9,0
449,EPIDEMIC,ARTA,2009/5/0,0,21,0
448,EPIDEMIC,ARTA,2009/4/0,0,7,0
447,EPIDEMIC,ARTA,2009/3/0,0,98,0
446,EPIDEMIC,ARTA,2009/3/0,0,18,0
445,EPIDEMIC,ARTA,2009/3/0,0,6,0
444,EPIDEMIC,ARTA,2009/2/0,0,6,0
443,EPIDEMIC,ARTA,2009/1/0,0,10,0
442,STORM,ARTA,13/08/2010,0,0,0
441,STORM,ARTA,06/08/2007,0,0,0
440,STORM,ARTA,06/08/2007,0,0,0
439,EPIDEMIC,ALI SABIEH,2011/6/0,0,11,0
438,EPIDEMIC,ALI SABIEH,2011/7/0,0,16,0
437,EPIDEMIC,ALI SABIEH,2011/8/0,0,10,0
436,EPIDEMIC,ALI SABIEH,2011/9/0,0,6,0
435,EPIDEMIC,ALI SABIEH,2011/10/0,0,15,0
434,EPIDEMIC,ALI SABIEH,2011/11/0,0,30,0
433,EPIDEMIC,ALI SABIEH,2011/11/0,0,25,0
432,EPIDEMIC,ALI SABIEH,2011/12/0,0,3,0
431,EPIDEMIC,ALI SABIEH,2011/12/0,0,7,0
430,EPIDEMIC,ALI SABIEH,2011/1/0,0,21,0
429,EPIDEMIC,ALI SABIEH,2011/2/0,0,9,0
428,EPIDEMIC,ALI SABIEH,2011/2/0,0,37,0
427,EPIDEMIC,ALI SABIEH,2011/3/0,0,16,0
426,EPIDEMIC,ALI SABIEH,2011/4/0,0,7,0
425,EPIDEMIC,ALI SABIEH,2011/5/0,0,18,0
424,EPIDEMIC,ALI SABIEH,2011/6/0,0,50,0
423,EPIDEMIC,ALI SABIEH,2011/7/0,0,18,0
422,EPIDEMIC,ALI SABIEH,2011/8/0,0,25,0
421,EPIDEMIC,ALI SABIEH,2011/8/0,0,11,0
420,EPIDEMIC,ALI SABIEH,2011/9/0,0,5,0
419,EPIDEMIC,ALI SABIEH,2011/9/0,0,24,0
418,EPIDEMIC,ALI SABIEH,2011/10/0,0,18,0
417,EPIDEMIC,ALI SABIEH,2011/11/0,0,19,0
416,EPIDEMIC,ALI SABIEH,2011/1/0,0,15,0
415,EPIDEMIC,ALI SABIEH,2011/2/0,0,2,0
414,EPIDEMIC,ALI SABIEH,2011/2/0,0,5,0
413,EPIDEMIC,ALI SABIEH,2011/3/0,0,3,0
412,EPIDEMIC,ALI SABIEH,2011/4/0,0,4,0
